league,season,date,year,month,day,time,score,home_team,away_team,home_formation,away_formation,venue,referee,file_path
england_epl,2022-2023,2023-04-01,2023,04,01,22:00,4 - 1,Arsenal,Leeds,4 - 3 - 3,4 - 3 - 3,Emirates Stadium (London),Darren England,database/Game_dataset/england_epl_2022-2023/2023-04-01_arsenal-fc-leeds-united-premier-league-2022-2023/2023-04-01_Arsenal_4-1_Leeds_KGFkRjJc.json
england_epl,2022-2023,2023-04-04,2023,04,04,03:00,0 - 0,Chelsea,Liverpool,3 - 5 - 2,4 - 3 - 3,Stamford Bridge (London),Anthony Taylor,database/Game_dataset/england_epl_2022-2023/2023-04-04_chelsea-fc-liverpool-fc-premier-league-2022-2023/2023-04-05_Chelsea_0-0_Liverpool_trMpik1m.json
england_epl,2022-2023,2023-04-09,2023,04,09,23:30,2 - 2,Liverpool,Arsenal,4 - 3 - 3,4 - 3 - 3,Anfield (Liverpool),,database/Game_dataset/england_epl_2022-2023/2023-04-09_liverpool-fc-arsenal-fc-premier-league-2022-2023/2023-04-09_Liverpool_2-2_Arsenal_Y1M5JaHl.json
england_epl,2022-2023,2023-04-15,2023,04,15,22:00,1 - 2,Chelsea,Brighton,4 - 3 - 3,4 - 2 - 3 - 1,Stamford Bridge (London),Robert Jones,database/Game_dataset/england_epl_2022-2023/2023-04-15_chelsea-fc-brighton-hove-albion-premier-league/2023-04-15_Chelsea_1-2_Brighton_SK58wL8K.json
england_epl,2022-2023,2023-04-15,2023,04,15,22:00,2 - 3,Tottenham,Bournemouth,3 - 4 - 2 - 1,3 - 4 - 2 - 1,Tottenham Hotspur Stadium (London),Andy Madley,database/Game_dataset/england_epl_2022-2023/2023-04-15_tottenham-hotspur-afc-bournemouth/2023-04-15_Tottenham_2-3_Bournemouth_GpvdUGV6.json
england_epl,2022-2023,2023-04-16,2023,04,16,21:00,2 - 2,West Ham,Arsenal,4 - 2 - 3 - 1,4 - 3 - 3,London Stadium (London),David Coote,database/Game_dataset/england_epl_2022-2023/2023-04-16_west-ham-united-arsenal-fc-premier-league-2022-2023/2023-04-16_West_Ham_2-2_Arsenal_OAw0TzoD.json
england_epl,2022-2023,2023-04-21,2023,04,21,03:00,3 - 3,Arsenal,Southampton,4 - 3 - 3,4 - 4 - 2,Emirates Stadium (London),Simon Hooper,database/Game_dataset/england_epl_2022-2023/2023-04-21_arsenal-fc-southampton-fc-premier-league-2022-2023/2023-04-22_Arsenal_3-3_Southampton_Kx7lz7JP.json
england_epl,2022-2023,2023-04-23,2023,04,23,21:00,6 - 1,Newcastle,Tottenham,4 - 3 - 3,4 - 3 - 3,St. James' Park (Newcastle),David Coote,database/Game_dataset/england_epl_2022-2023/2023-04-23_newcastle-united-tottenham-hotspur-premier-league-2022-2023/2023-04-23_Newcastle_6-1_Tottenham_QchqPtBO.json
england_epl,2022-2023,2023-04-26,2023,04,26,02:30,3 - 1,Nottingham,Brighton,3 - 4 - 1 - 2,4 - 2 - 3 - 1,City Ground (Nottingham),Jarred Gillett,database/Game_dataset/england_epl_2022-2023/2023-04-26_nottingham-forest-brighton-hove-albion-premier-league/2023-04-27_Nottingham_3-1_Brighton_boNcr4Bn.json
england_epl,2022-2023,2023-04-26,2023,04,26,03:00,4 - 1,Manchester City,Arsenal,4 - 3 - 3,4 - 3 - 3,Etihad Stadium (Manchester),Michael Oliver,database/Game_dataset/england_epl_2022-2023/2023-04-26_manchester-city-arsenal-fc-premier-league-2022-2023/2023-04-27_Manchester_City_4-1_Arsenal_CUrJyKfU.json
england_epl,2022-2023,2023-04-27,2023,04,27,02:45,1 - 4,Everton,Newcastle,4 - 3 - 3,4 - 3 - 3,Goodison Park (Liverpool),Andre Marriner,database/Game_dataset/england_epl_2022-2023/2023-04-27_everton-fc-newcastle-united/2023-04-28_Everton_1-4_Newcastle_EDoRmQmP.json
england_epl,2022-2023,2023-04-27,2023,04,27,03:15,2 - 2,Tottenham,Manchester Utd,3 - 4 - 2 - 1,4 - 2 - 3 - 1,Tottenham Hotspur Stadium (London),Anthony Taylor,database/Game_dataset/england_epl_2022-2023/2023-04-27_tottenham-hotspur-manchester-united-premier-league-2022-2023/2023-04-28_Tottenham_2-2_Manchester_Utd_ClR1sOQh.json
england_epl,2022-2023,2023-04-29,2023,04,29,19:30,4 - 3,Crystal Palace,West Ham,4 - 3 - 3,4 - 2 - 3 - 1,Selhurst Park (London),Craig Pawson,database/Game_dataset/england_epl_2022-2023/2023-04-29_crystal-palace-west-ham-united-premier-league/2023-04-29_Crystal_Palace_4-3_West_Ham_6X1tgLP4.json
england_epl,2022-2023,2023-04-29,2023,04,29,22:00,6 - 0,Brighton,Wolves,4 - 2 - 3 - 1,4 - 4 - 2,Amex Stadium (Brighton),David Coote,database/Game_dataset/england_epl_2022-2023/2023-04-29_brighton-hove-albion-wolverhampton-wanderers-premier-league/2023-04-29_Brighton_6-0_Wolves_O8Cyf1Ab.json
england_epl,2022-2023,2023-04-30,2023,04,30,23:30,4 - 3,Liverpool,Tottenham,4 - 3 - 3,3 - 4 - 2 - 1,Anfield (Liverpool),Paul Tierney,database/Game_dataset/england_epl_2022-2023/2023-04-30_liverpool-fc-tottenham-hotspur-premier-league-2022-2023/2023-04-30_Liverpool_4-3_Tottenham_lfSHZWOq.json
england_epl,2022-2023,2023-05-02,2023,05,02,03:00,3 - 1,Arsenal,Chelsea,4 - 3 - 3,4 - 3 - 3,Emirates Stadium (London),Robert Jones,database/Game_dataset/england_epl_2022-2023/2023-05-02_arsenal-fc-chelsea-fc-premier-league-2022-2023/2023-05-03_Arsenal_3-1_Chelsea_Gr9TeNun.json
england_epl,2022-2023,2023-05-07,2023,05,07,02:00,1 - 0,West Ham,Manchester Utd,4 - 2 - 3 - 1,4 - 2 - 3 - 1,London Stadium (London),Peter Bankes,database/Game_dataset/england_epl_2022-2023/2023-05-07_west-ham-united-manchester-united-premier-league-2022-2023/2023-05-08_West_Ham_1-0_Manchester_Utd_KGe3oUNe.json
england_epl,2022-2023,2023-05-08,2023,05,08,22:00,5 - 3,Fulham,Leicester,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Craven Cottage (London),Robert Jones,database/Game_dataset/england_epl_2022-2023/2023-05-08_fulham-fc-leicester-city/2023-05-08_Fulham_5-3_Leicester_fi3HfY09.json
england_epl,2022-2023,2023-05-08,2023,05,08,00:30,1 - 5,Brighton,Everton,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Amex Stadium (Brighton),Simon Hooper,database/Game_dataset/england_epl_2022-2023/2023-05-08_brighton-hove-albion-everton-fc-premier-league/2023-05-09_Brighton_1-5_Everton_CSDCeEo3.json
england_epl,2022-2023,2023-05-08,2023,05,08,03:00,4 - 3,Nottingham,Southampton,4 - 3 - 3,4 - 2 - 3 - 1,City Ground (Nottingham),Michael Oliver,database/Game_dataset/england_epl_2022-2023/2023-05-08_nottingham-forest-southampton-fc-premier-league/2023-05-09_Nottingham_4-3_Southampton_Cjhemjgq.json
england_epl,2022-2023,2023-05-13,2023,05,13,22:00,2 - 2,Chelsea,Nottingham,4 - 3 - 3,3 - 4 - 2 - 1,Stamford Bridge (London),Paul Tierney,database/Game_dataset/england_epl_2022-2023/2023-05-13_chelsea-fc-nottingham-forest-premier-league/2023-05-13_Chelsea_2-2_Nottingham_KCu26VaL.json
england_epl,2022-2023,2023-05-14,2023,05,14,21:00,0 - 3,Everton,Manchester City,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Goodison Park (Liverpool),Anthony Taylor,database/Game_dataset/england_epl_2022-2023/2023-05-14_everton-fc-manchester-city-premier-league-2022-2023/2023-05-14_Everton_0-3_Manchester_City_4pHY09Nr.json
england_epl,2022-2023,2023-05-14,2023,05,14,23:30,0 - 3,Arsenal,Brighton,4 - 3 - 3,4 - 2 - 3 - 1,Emirates Stadium (London),Andy Madley,database/Game_dataset/england_epl_2022-2023/2023-05-14_arsenal-fc-brighton-hove-albion-premier-league-2022-2023/2023-05-14_Arsenal_0-3_Brighton_zPwj9XF2.json
england_epl,2022-2023,2023-05-20,2023,05,20,00:30,1 - 0,Nottingham,Arsenal,3 - 4 - 2 - 1,4 - 3 - 3,City Ground (Nottingham),Anthony Taylor,database/Game_dataset/england_epl_2022-2023/2023-05-20_nottingham-forest-arsenal-fc-premier-league/2023-05-21_Nottingham_1-0_Arsenal_YucDC6Mf.json
england_epl,2022-2023,2023-05-21,2023,05,21,21:00,3 - 1,Brighton,Southampton,4 - 2 - 3 - 1,4 - 4 - 2,Amex Stadium (Brighton),Paul Tierney,database/Game_dataset/england_epl_2022-2023/2023-05-21_brighton-hove-albion-southampton-fc/2023-05-21_Brighton_3-1_Southampton_0W0yLUEE.json
england_epl,2023-2024,2023-08-12,2023,08,12,00:30,5 - 1,Newcastle,Aston Villa,4 - 3 - 3,4 - 2 - 3 - 1,St. James' Park (Newcastle),Andy Madley,database/Game_dataset/england_epl_2023-2024/2023-08-12_newcastle-united-aston-villa-premier-league/2023-08-13_Newcastle_5-1_Aston_Villa_WtSNtKT8.json
england_epl,2023-2024,2023-08-13,2023,08,13,23:30,1 - 1,Chelsea,Liverpool,3 - 4 - 2 - 1,4 - 3 - 3,Stamford Bridge (London),Anthony Taylor,database/Game_dataset/england_epl_2023-2024/2023-08-13_chelsea-fc-liverpool-fc-premier-league-2023-2024/2023-08-13_Chelsea_1-1_Liverpool_v7VVvbbL.json
england_epl,2023-2024,2023-08-18,2023,08,18,02:45,2 - 1,Nottingham,Sheffield Utd,3 - 4 - 3,3 - 5 - 2,City Ground (Nottingham),Peter Bankes,database/Game_dataset/england_epl_2023-2024/2023-08-18_nottingham-forest-sheffield-united-premier-league/2023-08-19_Nottingham_2-1_Sheffield_Utd_zZpAhHSK.json
england_epl,2023-2024,2023-08-19,2023,08,19,22:00,1 - 4,Wolves,Brighton,4 - 4 - 2,4 - 2 - 3 - 1,Molineux Stadium (Wolverhampton),Andy Madley,database/Game_dataset/england_epl_2023-2024/2023-08-19_wolverhampton-wanderers-brighton-hove-albion-premier-league-2023-2024/2023-08-19_Wolves_1-4_Brighton_p8zpnF5l.json
england_epl,2023-2024,2023-08-26,2023,08,26,22:00,2 - 2,Arsenal,Fulham,4 - 3 - 3,4 - 3 - 3,Emirates Stadium (London),Paul Tierney,database/Game_dataset/england_epl_2023-2024/2023-08-26_arsenal-fc-fulham-fc-premier-league-2023-2024/2023-08-26_Arsenal_2-2_Fulham_6NOhpgz1.json
england_epl,2023-2024,2023-08-26,2023,08,26,22:00,3 - 2,Manchester Utd,Nottingham,4 - 2 - 3 - 1,3 - 4 - 2 - 1,Old Trafford (Manchester),Stuart Attwell,database/Game_dataset/england_epl_2023-2024/2023-08-26_manchester-united-nottingham-forest-premier-league/2023-08-26_Manchester_Utd_3-2_Nottingham_4IjJ0EKs.json
england_epl,2023-2024,2023-09-03,2023,09,03,23:30,3 - 1,Arsenal,Manchester Utd,4 - 3 - 3,4 - 2 - 3 - 1,Emirates Stadium (London),Anthony Taylor,database/Game_dataset/england_epl_2023-2024/2023-09-03_arsenal-fc-manchester-united-premier-league-2023-2024/2023-09-03_Arsenal_3-1_Manchester_Utd_f7qWcC40.json
england_epl,2023-2024,2023-09-16,2023,09,16,22:00,1 - 3,West Ham,Manchester City,4 - 2 - 3 - 1,4 - 2 - 3 - 1,London Stadium (London),Andy Madley,database/Game_dataset/england_epl_2023-2024/2023-09-16_west-ham-united-manchester-city-premier-league-2023-2024/2023-09-16_West_Ham_1-3_Manchester_City_UcysC2PA.json
england_epl,2023-2024,2023-09-16,2023,09,16,22:00,1 - 3,Manchester Utd,Brighton,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Old Trafford (Manchester),Jarred Gillett,database/Game_dataset/england_epl_2023-2024/2023-09-16_manchester-united-brighton-hove-albion-premier-league-2023-2024/2023-09-16_Manchester_Utd_1-3_Brighton_0IqQFpQo.json
england_epl,2023-2024,2023-09-23,2023,09,23,21:00,2 - 2,Arsenal,Tottenham,4 - 3 - 3,4 - 2 - 3 - 1,Emirates Stadium (London),Robert Jones,database/Game_dataset/england_epl_2023-2024/2023-09-23_arsenal-fc-tottenham-hotspur-premier-league-2023-2024/2023-09-24_Arsenal_2-2_Tottenham_zevkAtfN.json
england_epl,2023-2024,2023-09-24,2023,09,24,23:30,0 - 8,Sheffield Utd,Newcastle,3 - 5 - 1 - 1,4 - 3 - 3,Bramall Lane (Sheffield),Stuart Attwell,database/Game_dataset/england_epl_2023-2024/2023-09-24_sheffield-united-newcastle-united-premier-league/2023-09-24_Sheffield_Utd_0-8_Newcastle_fJDRNaOM.json
england_epl,2023-2024,2023-09-30,2023,09,30,19:30,6 - 1,Aston Villa,Brighton,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Villa Park (Birmingham),Andy Madley,database/Game_dataset/england_epl_2023-2024/2023-09-30_aston-villa-brighton-hove-albion/2023-09-30_Aston_Villa_6-1_Brighton_E3fbIwnp.json
england_epl,2023-2024,2023-09-30,2023,09,30,22:00,1 - 2,Everton,Luton,4 - 4 - 1 - 1,3 - 4 - 2 - 1,Goodison Park (Liverpool),Anthony Taylor,database/Game_dataset/england_epl_2023-2024/2023-09-30_everton-fc-luton-town/2023-09-30_Everton_1-2_Luton_8Qg2Hc1j.json
england_epl,2023-2024,2023-10-08,2023,10,08,21:00,2 - 2,Brighton,Liverpool,4 - 2 - 3 - 1,4 - 3 - 3,Amex Stadium (Brighton),Anthony Taylor,database/Game_dataset/england_epl_2023-2024/2023-10-08_brighton-hove-albion-liverpool-fc-premier-league-2023-2024/2023-10-08_Brighton_2-2_Liverpool_2m5wFPdk.json
england_epl,2023-2024,2023-10-21,2023,10,21,22:00,2 - 2,Nottingham,Luton,4 - 3 - 3,4 - 4 - 2,City Ground (Nottingham),Samuel Barrott,database/Game_dataset/england_epl_2023-2024/2023-10-21_nottingham-forest-luton-town-premier-league/2023-10-21_Nottingham_2-2_Luton_tC3uVymm.json
england_epl,2023-2024,2023-11-05,2023,11,05,22:00,2 - 0,Nottingham,Aston Villa,4 - 3 - 3,4 - 4 - 2,City Ground (Nottingham),Jarred Gillett,database/Game_dataset/england_epl_2023-2024/2023-11-05_nottingham-forest-aston-villa-premier-league/2023-11-05_Nottingham_2-0_Aston_Villa_IHt5fhGb.json
england_epl,2023-2024,2023-11-12,2023,11,12,00:30,4 - 4,Chelsea,Manchester City,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Stamford Bridge (London),Anthony Taylor,database/Game_dataset/england_epl_2023-2024/2023-11-12_chelsea-fc-manchester-city-premier-league-2023-2024/2023-11-13_Chelsea_4-4_Manchester_City_UVvS9XFo.json
england_epl,2023-2024,2023-11-25,2023,11,25,23:00,4 - 1,Newcastle,Chelsea,4 - 3 - 3,4 - 2 - 3 - 1,St. James' Park (Newcastle),Simon Hooper,database/Game_dataset/england_epl_2023-2024/2023-11-25_newcastle-united-chelsea-fc-premier-league-2023-2024/2023-11-25_Newcastle_4-1_Chelsea_nVXJ72jF.json
england_epl,2023-2024,2023-12-03,2023,12,03,22:00,4 - 3,Liverpool,Fulham,4 - 3 - 3,4 - 2 - 3 - 1,Anfield (Liverpool),Stuart Attwell,database/Game_dataset/england_epl_2023-2024/2023-12-03_liverpool-fc-fulham-fc-premier-league-2023-2024/2023-12-03_Liverpool_4-3_Fulham_KrhcLLKE.json
england_epl,2023-2024,2023-12-03,2023,12,03,00:30,3 - 3,Manchester City,Tottenham,3 - 2 - 4 - 1,4 - 2 - 3 - 1,Etihad Stadium (Manchester),Simon Hooper,database/Game_dataset/england_epl_2023-2024/2023-12-03_manchester-city-tottenham-hotspur-premier-league-2023-2024/2023-12-04_Manchester_City_3-3_Tottenham_xKn2KuzL.json
england_epl,2023-2024,2023-12-05,2023,12,05,04:15,3 - 4,Luton,Arsenal,3 - 4 - 2 - 1,4 - 3 - 3,Kenilworth Road (Luton),Samuel Barrott,database/Game_dataset/england_epl_2023-2024/2023-12-05_luton-town-arsenal-fc-premier-league/2023-12-06_Luton_3-4_Arsenal_2LMzZvkE.json
england_epl,2023-2024,2023-12-06,2023,12,06,03:30,5 - 0,Fulham,Nottingham,4 - 2 - 3 - 1,4 - 1 - 4 - 1,Craven Cottage (London),Joshua Smith,database/Game_dataset/england_epl_2023-2024/2023-12-06_fulham-fc-nottingham-forest/2023-12-07_Fulham_5-0_Nottingham_0GrhAeCD.json
england_epl,2023-2024,2023-12-06,2023,12,06,04:15,2 - 1,Manchester Utd,Chelsea,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Old Trafford (Manchester),Chris Kavanagh,database/Game_dataset/england_epl_2023-2024/2023-12-06_manchester-united-chelsea-fc-premier-league-2023-2024/2023-12-07_Manchester_Utd_2-1_Chelsea_WdSBQGdf.json
england_epl,2023-2024,2023-12-06,2023,12,06,04:15,1 - 0,Aston Villa,Manchester City,4 - 4 - 2,3 - 2 - 4 - 1,Villa Park (Birmingham),John Brooks,database/Game_dataset/england_epl_2023-2024/2023-12-06_aston-villa-manchester-city-premier-league-2023-2024/2023-12-07_Aston_Villa_1-0_Manchester_City_EattDcSf.json
england_epl,2023-2024,2023-12-07,2023,12,07,04:15,1 - 2,Tottenham,West Ham,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Tottenham Hotspur Stadium (London),Michael Salisbury,database/Game_dataset/england_epl_2023-2024/2023-12-07_tottenham-hotspur-west-ham-united-premier-league-2023-2024/2023-12-08_Tottenham_1-2_West_Ham_AoQrXIJQ.json
england_epl,2023-2024,2023-12-09,2023,12,09,01:30,1 - 0,Aston Villa,Arsenal,4 - 4 - 1 - 1,4 - 3 - 3,Villa Park (Birmingham),Jarred Gillett,database/Game_dataset/england_epl_2023-2024/2023-12-09_aston-villa-arsenal-fc-premier-league-2023-2024/2023-12-10_Aston_Villa_1-0_Arsenal_QJRFPzC0.json
europe_champions-league,2014-2015,2014-11-04,2014,11,4,18:00,1 - 2,Zenit Petersburg,Bayer Leverkusen,4-2-3-1,4-2-3-1,Petrovsky Stadium (Saint Petersburg),Alberto Undiano Mallenco,database/Game_dataset/europe_champions-league_2014-2015/2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen/Labels-caption.json
europe_champions-league,2014-2015,2014-11-04,2014,11,4,20:45,4 - 1,Dortmund,Galatasaray,4-2-3-1,4-1-3-2,Signal Iduna Park (Dortmund),Pavel Kralovec,database/Game_dataset/europe_champions-league_2014-2015/2014-11-04 - 22-45 Dortmund 4 - 1 Galatasaray/Labels-caption.json
europe_champions-league,2014-2015,2014-11-04,2014,11,4,20:45,1 - 0,Real Madrid,Liverpool,4-4-2,4-2-3-1,Estadio Santiago Bernabéu (Madrid),Viktor Kassai,database/Game_dataset/europe_champions-league_2014-2015/2014-11-04 - 22-45 Real Madrid 1 - 0 Liverpool/Labels-caption.json
europe_champions-league,2014-2015,2014-11-04,2014,11,4,20:45,3 - 3,Arsenal,Anderlecht,4-1-4-1,4-2-3-1,Emirates Stadium (London),Clement Turpin,database/Game_dataset/europe_champions-league_2014-2015/2014-11-04 - 22-45 Arsenal 3 - 3 Anderlecht/Labels-caption.json
europe_champions-league,2014-2015,2014-11-05,2014,11,5,20:45,0 - 2,Ajax,Barcelona,4-3-3,4-3-3,Johan Cruijff Arena (Amsterdam),Pedro Proenca,database/Game_dataset/europe_champions-league_2014-2015/2014-11-05 - 22-45 Ajax 0 - 2 Barcelona/Labels-caption.json
europe_champions-league,2014-2015,2014-11-05,2014,11,5,20:45,2 - 0,Bayern Munich,AS Roma,3-4-2-1,4-3-3,Allianz Arena (Munich),Cuneyt Cakir,database/Game_dataset/europe_champions-league_2014-2015/2014-11-05 - 22-45 Bayern Munich 2 - 0 AS Roma/Labels-caption.json
europe_champions-league,2014-2015,2014-11-05,2014,11,5,20:45,1 - 2,Manchester City,CSKA Moscow,4-4-2,4-4-1-1,Etihad Stadium (Manchester),Anasthasios Sidiropoulos,database/Game_dataset/europe_champions-league_2014-2015/2014-11-05 - 22-45 Manchester City 1 - 2 CSKA Moscow/Labels-caption.json
europe_champions-league,2014-2015,2014-12-09,2014,12,9,20:45,0 - 0,Benfica,Bayer Leverkusen,4-1-3-2,4-2-3-1,Estádio da Luz (Lisbon),Aleksei Kulbakov,database/Game_dataset/europe_champions-league_2014-2015/2014-12-09 - 22-45 Benfica 0 - 0 Bayer Leverkusen/Labels-caption.json
europe_champions-league,2014-2015,2014-12-09,2014,12,9,20:45,1 - 1,Liverpool,Basel,4-2-3-1,3-4-1-2,Anfield (Liverpool),Bjorn Kuipers,database/Game_dataset/europe_champions-league_2014-2015/2014-12-09 - 22-45 Liverpool 1 - 1 Basel/Labels-caption.json
europe_champions-league,2014-2015,2014-12-09,2014,12,9,20:45,1 - 1,Dortmund,Anderlecht,4-2-3-1,4-2-3-1,Signal Iduna Park (Dortmund),Alberto Undiano Mallenco,database/Game_dataset/europe_champions-league_2014-2015/2014-12-09 - 22-45 Dortmund 1 - 1 Anderlecht/Labels-caption.json
europe_champions-league,2014-2015,2014-12-09,2014,12,9,20:45,1 - 4,Galatasaray,Arsenal,4-4-1-1,4-3-3,Nef Stadium (Istanbul),David Fernandez Borbalan,database/Game_dataset/europe_champions-league_2014-2015/2014-12-09 - 22-45 Galatasaray 1 - 4 Arsenal/Labels-caption.json
europe_champions-league,2014-2015,2014-12-09,2014,12,9,20:45,4 - 0,Real Madrid,Ludogorets,4-4-2,4-2-3-1,Estadio Santiago Bernabéu (Madrid),Clement Turpin,database/Game_dataset/europe_champions-league_2014-2015/2014-12-09 - 22-45 Real Madrid 4 - 0 Ludogorets/Labels-caption.json
europe_champions-league,2014-2015,2014-12-10,2014,12,10,20:45,3 - 1,Barcelona,Paris SG,4-3-3,4-3-3,Camp Nou (Barcelona),Martin Atkinson,database/Game_dataset/europe_champions-league_2014-2015/2014-12-10 - 22-45 Barcelona 3 - 1 Paris SG/Labels-caption.json
europe_champions-league,2014-2015,2014-12-10,2014,12,10,20:45,3 - 0,Bayern Munich,CSKA Moscow,3-4-3,4-2-3-1,Allianz Arena (Munich),Olegario Benquerenca,database/Game_dataset/europe_champions-league_2014-2015/2014-12-10 - 22-45 Bayern Munich 3 - 0 CSKA Moscow/Labels-caption.json
europe_champions-league,2014-2015,2015-02-17,2015,2,17,20:45,0 - 0,Shakhtar Donetsk,Bayern Munich,4-2-3-1,3-3-3-1,Donbass Arena (Donetsk),Alberto Undiano Mallenco,database/Game_dataset/europe_champions-league_2014-2015/2015-02-17 - 22-45 Shakhtar Donetsk 0 - 0 Bayern Munich/Labels-caption.json
europe_champions-league,2014-2015,2015-02-17,2015,2,17,20:45,1 - 1,Paris SG,Chelsea,4-3-3,4-2-3-1,Parc des Princes (Paris),Cuneyt Cakir,database/Game_dataset/europe_champions-league_2014-2015/2015-02-17 - 22-45 Paris SG 1 - 1 Chelsea/Labels-caption.json
europe_champions-league,2014-2015,2015-02-18,2015,2,18,20:45,0 - 2,Schalke,Real Madrid,3-5-2,4-3-3,Veltins Arena (Gelsenkirchen),Martin Atkinson,database/Game_dataset/europe_champions-league_2014-2015/2015-02-18 - 22-45 Schalke 0 - 2 Real Madrid/Labels-caption.json
europe_champions-league,2014-2015,2015-02-24,2015,2,24,20:45,1 - 2,Manchester City,Barcelona,4-4-2,4-3-3,Etihad Stadium (Manchester),Felix Brych,database/Game_dataset/europe_champions-league_2014-2015/2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona/Labels-caption_with_gt.json
europe_champions-league,2014-2015,2015-02-25,2015,2,25,20:45,1 - 3,Arsenal,Monaco,4-2-3-1,4-5-1,Emirates Stadium (London),Deniz Aytekin,database/Game_dataset/europe_champions-league_2014-2015/2015-02-25 - 22-45 Arsenal 1 - 3 Monaco/Labels-caption.json
europe_champions-league,2014-2015,2015-02-25,2015,2,25,20:45,1 - 0,Bayer Leverkusen,Atl. Madrid,4-4-2,4-4-2,BayArena (Leverkusen),Pavel Kralovec,database/Game_dataset/europe_champions-league_2014-2015/2015-02-25 - 22-45 Bayer Leverkusen 1 - 0 Atl. Madrid/Labels-caption.json
europe_champions-league,2014-2015,2015-03-10,2015,3,10,20:45,3 - 4,Real Madrid,Schalke,4-3-3,4-4-2,Estadio Santiago Bernabéu (Madrid),Damir Skomina,database/Game_dataset/europe_champions-league_2014-2015/2015-03-10 - 22-45 Real Madrid 3 - 4 Schalke/Labels-caption_with_gt.json
europe_champions-league,2014-2015,2015-03-10,2015,3,10,20:45,4 - 0,FC Porto,Basel,4-3-3,4-3-3,Estádio do Dragão (Porto),Jonas Eriksson,database/Game_dataset/europe_champions-league_2014-2015/2015-03-10 - 22-45 FC Porto 4 - 0 Basel/Labels-caption.json
europe_champions-league,2014-2015,2015-03-11,2015,3,11,20:45,7 - 0,Bayern Munich,Shakhtar Donetsk,4-1-4-1,4-4-2,Allianz Arena (Munich),William Collum,database/Game_dataset/europe_champions-league_2014-2015/2015-03-11 - 22-45 Bayern Munich 7 - 0 Shakhtar Donetsk/Labels-caption.json
europe_champions-league,2014-2015,2015-03-17,2015,3,17,20:45,0 - 2,Monaco,Arsenal,4-2-3-1,4-2-3-1,Stade Louis II (Monaco),Svein Moen,database/Game_dataset/europe_champions-league_2014-2015/2015-03-17 - 22-45 Monaco 0 - 2 Arsenal/Labels-caption.json
